BJD(TDB)-2450000,Flux,Error,,Detrended Spitzer light curve for 19 September - 10 October 2016
7664.858526,0.999565,0.00133,,
7664.860034,0.998861,0.001246,,
7664.861533,1.000714,0.001136,,
7664.863018,1.000584,0.001312,,
7664.864516,0.999872,0.001236,,
7664.866014,1.001094,0.00118,,
7664.867512,0.999913,0.00115,,
7664.86901,1.000868,0.001067,,
7664.870507,1.000323,0.001276,,
7664.872005,1.000545,0.001154,,
7664.873503,0.998572,0.001206,,
7664.875001,0.999965,0.001074,,
7664.8765,0.998742,0.001102,,
7664.877996,0.999185,0.00113,,
7664.879494,0.999871,0.001433,,
7664.880987,0.999482,0.001082,,
7664.88249,1.000264,0.001169,,
7664.883989,0.998874,0.001037,,
7664.885486,1.000485,0.001117,,
7664.886983,0.998497,0.001053,,
7664.888481,1.000141,0.00117,,
7664.889979,1.000838,0.000889,,
7664.891478,0.999316,0.00108,,
7664.892975,1.000841,0.001146,,
7664.894472,1.00074,0.001115,,
7664.89597,0.999453,0.001083,,
7664.897468,1.002272,0.001172,,
7664.898967,1.000033,0.001126,,
7664.900464,0.999835,0.001005,,
7664.901961,1.00003,0.001116,,
7664.903461,1.000429,0.00113,,
7664.904959,0.999536,0.001278,,
7664.906449,0.999997,0.001118,,
7664.907961,1.000531,0.001021,,
7664.909451,1.000599,0.001164,,
7664.910949,1.000629,0.001119,,
7664.912446,1.00065,0.001052,,
7664.913947,1.000442,0.001093,,
7664.915442,0.999531,0.000948,,
7664.91694,0.998515,0.001174,,
7664.918438,0.998864,0.001215,,
7664.919935,0.99997,0.001236,,
7664.921434,0.999961,0.00103,,
7664.922931,0.999784,0.00101,,
7664.924429,0.999773,0.001075,,
7664.925927,0.998572,0.001191,,
7664.927424,1.000592,0.001121,,
7664.928923,1.000085,0.001243,,
7664.930427,1.002034,0.001422,,
7664.931918,0.999759,0.001082,,
7664.933416,0.999973,0.001186,,
7664.934913,0.997466,0.001039,,
7664.936413,1.000886,0.001104,,
7664.937909,1.000697,0.001043,,
7664.939407,1.000207,0.001221,,
7664.940905,0.998362,0.001269,,
7664.942403,0.999591,0.001261,,
7664.943901,0.999887,0.001116,,
7664.945398,0.999753,0.001122,,
7664.946896,0.999765,0.001068,,
7664.948394,0.999967,0.001128,,
7664.949892,1.000339,0.001236,,
7664.951395,0.999287,0.001114,,
7664.95288,0.999182,0.001121,,
7664.954385,1.00127,0.001255,,
7664.955883,1.001459,0.001017,,
7664.957381,1.000245,0.001268,,
7664.958879,0.999607,0.001028,,
7664.960377,1.000168,0.001224,,
7664.961874,1.000573,0.001205,,
7664.963372,0.999712,0.001106,,
7664.96487,1.001094,0.001086,,
7664.966369,0.999766,0.001051,,
7664.967867,0.999437,0.000995,,
7664.969363,1.00091,0.001225,,
7664.970861,1.000246,0.001097,,
7664.972359,0.998703,0.001261,,
7664.973858,1.000422,0.001148,,
7664.975356,0.999572,0.001192,,
7664.976854,1.000191,0.001125,,
7664.97835,0.998922,0.001068,,
7664.979848,0.998362,0.00121,,
7664.981347,0.998463,0.001169,,
7664.982844,1.000569,0.000815,,
7664.984342,1.000596,0.00129,,
7664.985839,0.999998,0.001243,,
7664.987337,1.000273,0.001251,,
7664.988836,1.001289,0.001085,,
7664.990333,1.000205,0.001114,,
7664.991826,1.000907,0.000956,,
7664.993328,0.999715,0.001309,,
7664.994827,1.000144,0.000989,,
7664.996325,1.000008,0.001092,,
7664.997822,1.000068,0.00111,,
7664.999319,0.999237,0.001273,,
7665.000818,0.998781,0.001148,,
7665.002315,1.000216,0.001291,,
7665.003814,1.001416,0.001235,,
7665.005311,1.000185,0.001178,,
7665.006809,0.999846,0.001084,,
7665.008307,1.002464,0.001121,,
7665.009816,1.000219,0.001163,,
7665.011313,0.999889,0.001165,,
7665.0128,1.003318,0.001271,,
7665.014298,1.002487,0.001086,,
7665.015796,1.000901,0.001245,,
7665.017294,1.000542,0.00115,,
7665.018792,0.999486,0.001137,,
7665.020289,1.000323,0.001353,,
7665.021787,0.999982,0.000955,,
7665.023285,1.000191,0.00108,,
7665.024783,0.999352,0.001084,,
7665.026282,1.000444,0.000998,,
7665.027778,1.000745,0.001053,,
7665.029276,0.999985,0.001059,,
7665.030774,0.999137,0.001219,,
7665.032272,0.998594,0.001061,,
7665.033771,0.998867,0.000953,,
7665.035265,0.99939,0.001017,,
7665.036765,0.999764,0.001283,,
7665.038263,1.001668,0.001177,,
7665.039761,0.999648,0.001018,,
7665.04126,0.999718,0.001098,,
7665.042751,0.999908,0.001117,,
7665.044254,0.999741,0.001145,,
7665.045752,1.001753,0.001177,,
7665.04725,1.000823,0.001138,,
7665.048749,1.001115,0.001191,,
7665.050245,1.000596,0.001107,,
7665.051743,0.998725,0.001162,,
7665.053241,0.998307,0.001273,,
7665.054739,1.000141,0.001234,,
7665.056238,0.999276,0.001033,,
7665.057735,1.001413,0.001166,,
7665.059232,1.001512,0.001073,,
7665.06073,0.999159,0.001177,,
7665.062228,1.000138,0.001084,,
7665.063727,1.000359,0.001107,,
7665.065224,1.000393,0.001223,,
7665.066722,0.999751,0.00109,,
7665.068219,1.000728,0.00108,,
7665.069717,0.999899,0.001343,,
7665.071216,1.00097,0.001163,,
7665.072713,0.999017,0.001177,,
7665.074211,0.999689,0.001203,,
7665.075711,1.000366,0.00124,,
7665.077206,0.998771,0.001268,,
7665.078705,1.000988,0.001045,,
7665.080202,1.00114,0.000967,,
7665.081701,1.000199,0.001107,,
7665.083199,1.001466,0.001055,,
7665.084697,0.999026,0.001113,,
7665.086185,1.000866,0.001289,,
7665.087692,1.000007,0.001029,,
7665.08919,1.001127,0.001105,,
7665.090688,0.999792,0.001174,,
7665.092186,1.001036,0.001237,,
7665.093683,1.000992,0.001127,,
7665.095181,0.999936,0.001205,,
7665.096679,0.998639,0.001216,,
7665.098179,1.001612,0.001417,,
7665.099675,0.999614,0.001038,,
7665.101172,0.999702,0.001038,,
7665.102671,0.999404,0.001041,,
7665.104169,0.999838,0.001349,,
7665.105666,0.999188,0.001084,,
7665.107164,0.999198,0.001115,,
7665.108662,1.00103,0.000947,,
7665.11016,0.999984,0.001117,,
7665.111657,0.999977,0.001172,,
7665.113155,1.00043,0.000994,,
7665.114653,1.000068,0.001186,,
7665.116151,0.998658,0.001065,,
7665.117649,1.001557,0.001191,,
7665.119146,0.997278,0.001235,,
7665.120646,0.999196,0.001024,,
7665.122142,1.000622,0.001103,,
7665.12364,0.998793,0.001217,,
7665.125138,1.001061,0.001073,,
7665.126635,0.999088,0.001205,,
7665.128133,0.999553,0.001116,,
7665.129631,1.000989,0.001118,,
7665.131129,1.001248,0.001024,,
7665.132627,0.999559,0.001164,,
7665.134125,0.99984,0.001046,,
7665.135622,0.999811,0.00105,,
7665.13712,1.000416,0.001123,,
7665.138618,0.998741,0.001138,,
7665.140116,1.000013,0.00102,,
7665.141602,0.998716,0.00106,,
7665.143111,1.000085,0.00113,,
7665.144609,1.000698,0.001101,,
7665.146107,1.000043,0.000933,,
7665.147615,1.000825,0.001166,,
7665.149103,0.998389,0.00108,,
7665.150601,0.997976,0.001193,,
7665.152098,0.999706,0.001088,,
7665.153596,0.999409,0.001127,,
7665.155092,0.999164,0.000993,,
7665.156596,1.000375,0.000992,,
7665.158089,0.999416,0.001062,,
7665.159588,1.000765,0.000937,,
7665.161085,1.000586,0.001236,,
7665.162581,1.00139,0.001366,,
7665.164081,1.000031,0.001123,,
7665.165579,0.999527,0.001163,,
7665.167076,0.999498,0.001015,,
7665.168571,0.999194,0.001037,,
7665.170072,1.000628,0.001141,,
7665.17157,1.00024,0.001077,,
7665.173068,1.000271,0.001248,,
7665.174566,0.999734,0.000984,,
7665.176068,1.000234,0.001031,,
7665.177559,1.001248,0.001204,,
7665.179059,0.999651,0.001177,,
7665.180557,1.001731,0.00111,,
7665.182053,1.000586,0.0012,,
7665.183552,0.999933,0.001178,,
7665.185051,1.001384,0.001011,,
7665.186548,0.998962,0.001022,,
7665.188046,0.999645,0.001147,,
7665.189544,0.998448,0.001203,,
7665.191042,1.000594,0.001264,,
7665.19254,1.000459,0.001116,,
7665.194038,1.000567,0.000875,,
7665.195535,0.999053,0.001265,,
7665.197033,0.999631,0.001339,,
7665.198534,1.001346,0.001066,,
7665.200029,1.000244,0.001013,,
7665.201526,0.999746,0.001161,,
7665.203024,0.999992,0.001102,,
7665.204534,1.000516,0.000995,,
7665.20602,0.999475,0.001091,,
7665.207518,0.999503,0.000976,,
7665.209015,1.000733,0.001131,,
7665.210513,0.99935,0.001225,,
7665.21201,0.999999,0.000983,,
7665.213509,1.000835,0.00101,,
7665.215007,1.000202,0.000967,,
7665.216505,0.999905,0.00124,,
7665.218002,1.000578,0.000986,,
7665.2195,0.999242,0.001172,,
7665.220998,0.999695,0.000958,,
7665.222495,0.999384,0.001167,,
7665.223994,1.000255,0.001091,,
7665.225491,1.001267,0.001131,,
7665.226989,0.999277,0.000928,,
7665.228487,1.000395,0.001102,,
7665.229985,0.998977,0.001078,,
7665.231486,0.999996,0.001088,,
7665.23298,0.996739,0.001131,,
7665.234478,1.000444,0.000864,,
7665.235976,0.999359,0.001095,,
7665.237476,0.999787,0.001198,,
7665.238972,0.99917,0.001055,,
7665.24047,1.000332,0.001221,,
7665.241959,0.998236,0.001298,,
7665.243465,1.000517,0.001062,,
7665.244963,1.001164,0.001084,,
7665.246461,1.00067,0.001079,,
7665.247971,1.001343,0.001114,,
7665.249456,1.001516,0.001177,,
7665.250954,0.999584,0.001162,,
7665.252441,1.000253,0.001177,,
7665.253958,1.000738,0.001043,,
7665.255459,0.998738,0.001126,,
7665.256946,0.998468,0.001043,,
7665.25844,1.000001,0.001134,,
7665.259941,0.996124,0.001039,,
7665.261439,1.001198,0.001048,,
7665.262937,0.99896,0.001055,,
7665.264435,0.998854,0.00134,,
7665.265927,1.001135,0.001156,,
7665.267431,0.998775,0.00104,,
7665.268928,0.998692,0.000996,,
7665.270426,1.00115,0.000838,,
7665.271924,1.000352,0.001184,,
7665.273422,1.000218,0.001023,,
7665.27492,1.000642,0.001097,,
7665.276412,0.998614,0.001384,,
7665.277915,0.999915,0.001028,,
7665.279413,0.999403,0.001273,,
7665.280911,0.998386,0.001178,,
7665.282409,0.996432,0.001069,,
7665.283904,0.999955,0.001036,,
7665.285404,0.998654,0.001086,,
7665.286896,0.998875,0.000934,,
7665.288405,1.000387,0.001199,,
7665.289898,1.000402,0.000996,,
7665.291389,1.000501,0.001314,,
7665.292893,0.999645,0.001033,,
7665.2944,1.000729,0.001143,,
7665.295889,0.998935,0.001068,,
7665.297387,0.999371,0.001191,,
7665.298885,0.998577,0.001328,,
7665.300384,0.998994,0.001054,,
7665.30188,0.999604,0.00122,,
7665.303382,1.00149,0.001029,,
7665.304873,1.001173,0.001297,,
7665.306374,1.001749,0.001154,,
7665.307872,0.999619,0.001264,,
7665.309369,1.001908,0.001205,,
7665.31086,1.000441,0.001037,,
7665.312357,1.000641,0.001121,,
7665.313863,1.000412,0.001099,,
7665.315342,1.000929,0.001314,,
7665.316844,1.001329,0.00116,,
7665.318356,0.999847,0.001187,,
7665.319854,0.999842,0.001245,,
7665.321361,1.00034,0.001109,,
7665.32285,1.001494,0.000966,,
7665.324347,0.999963,0.001077,,
7665.325845,0.999851,0.001012,,
7665.327343,1.000446,0.001153,,
7665.328841,1.000486,0.001103,,
7665.330348,0.997008,0.000981,,
7665.331828,0.99365,0.00113,,
7665.33333,0.993643,0.001158,,
7665.334833,0.992869,0.001127,,
7665.33633,0.993763,0.001055,,
7665.337828,0.992551,0.000962,,
7665.339325,0.992675,0.001135,,
7665.340824,0.992482,0.001095,,
7665.342321,0.993152,0.001031,,
7665.343819,0.99213,0.000933,,
7665.345317,0.992081,0.001217,,
7665.346815,0.992536,0.001227,,
7665.348312,0.993815,0.001161,,
7665.349811,0.992297,0.001197,,
7665.351308,0.993683,0.001064,,
7665.352806,0.992567,0.001228,,
7665.354304,0.993753,0.001152,,
7665.355801,0.993541,0.000977,,
7665.3573,0.993229,0.001168,,
7665.358797,0.991886,0.001129,,
7665.360295,0.993449,0.001085,,
7665.361793,0.992865,0.001139,,
7665.36329,0.993221,0.001055,,
7665.364789,0.992062,0.001165,,
7665.366281,0.991971,0.001093,,
7665.367784,0.992308,0.00107,,
7665.369282,0.992562,0.001047,,
7665.370783,0.993161,0.001236,,
7665.372278,0.996493,0.001031,,
7665.373776,0.999042,0.001166,,
7665.375273,1.000899,0.001134,,
7665.376771,0.999892,0.001188,,
7665.378269,1.001057,0.00116,,
7665.379767,1.000593,0.001111,,
7665.381261,0.999135,0.001007,,
7665.382762,0.998375,0.001219,,
7665.38426,0.999386,0.000897,,
7665.385758,0.999429,0.001122,,
7665.387255,1.000254,0.001173,,
7665.388754,1.000723,0.001264,,
7665.390251,1.000859,0.000967,,
7665.391749,1.000782,0.001394,,
7665.393242,1.000288,0.001144,,
7665.394752,1.00072,0.000978,,
7665.396243,1.000013,0.001203,,
7665.397741,1.000917,0.001288,,
7665.399238,1.000657,0.001221,,
7665.40074,0.998559,0.001253,,
7665.402234,0.999148,0.001105,,
7665.403732,0.998988,0.001059,,
7665.405229,1.00029,0.001192,,
7665.406727,0.999527,0.001126,,
7665.408225,0.999758,0.001118,,
7665.409723,0.998871,0.00122,,
7665.411221,0.999118,0.001065,,
7665.412719,0.999878,0.001238,,
7665.414208,1.000411,0.001264,,
7665.415729,0.998881,0.001162,,
7665.417213,1.000377,0.001189,,
7665.418716,0.999043,0.001084,,
7665.42019,1.00051,0.001218,,
7665.42171,0.998496,0.001086,,
7665.423203,0.999399,0.001092,,
7665.424702,0.998732,0.001102,,
7665.426199,0.999817,0.001199,,
7665.427697,1.000536,0.00121,,
7665.429195,1.001312,0.001117,,
7665.430686,1.000743,0.001235,,
7665.432191,1.001555,0.001015,,
7665.4337,0.999334,0.001109,,
7665.435186,0.999563,0.001003,,
7665.436684,1.000681,0.001143,,
7665.438182,0.999052,0.001082,,
7665.439675,0.999975,0.001234,,
7665.441178,0.998866,0.001124,,
7665.442669,0.993696,0.001215,,
7665.444173,0.992786,0.001103,,
7665.445671,0.993245,0.001175,,
7665.447169,0.99295,0.001126,,
7665.448666,0.992245,0.000972,,
7665.450164,0.991674,0.001253,,
7665.451662,0.992331,0.001175,,
7665.45316,0.991434,0.001079,,
7665.454658,0.991925,0.001055,,
7665.456155,0.991432,0.000937,,
7665.457653,0.991969,0.001154,,
7665.459151,0.992627,0.001163,,
7665.460645,0.991864,0.001107,,
7665.462147,0.993811,0.001559,,
7665.463634,0.991753,0.001181,,
7665.465142,0.992856,0.00096,,
7665.46664,0.993578,0.00085,,
7665.468138,0.995264,0.001101,,
7665.469636,0.999402,0.001248,,
7665.471145,0.999998,0.000963,,
7665.472633,0.999833,0.001054,,
7665.474129,0.993498,0.001128,,
7665.475627,0.992063,0.00097,,
7665.477118,0.99396,0.000979,,
7665.478623,0.991998,0.000945,,
7665.48012,0.990656,0.00112,,
7665.481618,0.991403,0.001038,,
7665.483116,0.991406,0.001156,,
7665.484614,0.990941,0.000928,,
7665.486112,0.991332,0.001061,,
7665.487609,0.991704,0.001133,,
7665.489107,0.99227,0.001173,,
7665.490605,0.992353,0.000969,,
7665.492103,0.991208,0.00111,,
7665.493601,0.991452,0.001164,,
7665.495099,0.992573,0.001222,,
7665.496597,0.996088,0.000954,,
7665.498104,0.999764,0.001153,,
7665.499592,0.998308,0.000986,,
7665.50109,0.998454,0.001154,,
7665.502588,0.998976,0.001078,,
7665.504086,0.999508,0.001152,,
7665.505595,0.998763,0.001183,,
7665.507081,1.000018,0.001231,,
7665.508579,1.002225,0.000934,,
7665.510077,1.000963,0.001002,,
7665.511574,1.000843,0.001155,,
7665.513073,0.999576,0.001105,,
7665.514572,0.999784,0.001175,,
7665.516068,1.00045,0.001203,,
7665.517566,0.99956,0.001162,,
7665.519064,0.999382,0.000879,,
7665.520562,1.000857,0.001044,,
7665.52206,1.000496,0.001301,,
7665.523562,0.999695,0.001299,,
7665.525057,0.999704,0.00105,,
7665.526552,0.998528,0.001024,,
7665.528051,0.999305,0.001028,,
7665.529549,0.999087,0.001189,,
7665.531052,0.999702,0.001014,,
7665.532552,1.000566,0.001022,,
7665.534042,0.999951,0.000906,,
7665.53554,0.999914,0.001071,,
7665.537038,1.000542,0.001179,,
7665.538536,1.000107,0.000966,,
7665.540033,1.000948,0.001094,,
7665.54153,0.999475,0.001011,,
7665.543029,1.000302,0.001072,,
7665.544527,0.999663,0.001212,,
7665.546025,1.000384,0.001212,,
7665.547522,0.99976,0.000926,,
7665.54902,1.00096,0.001062,,
7665.550519,1.000205,0.001313,,
7665.552016,1.000395,0.000959,,
7665.553514,1.000092,0.0012,,
7665.555022,1.00049,0.001042,,
7665.556509,1.000767,0.001169,,
7665.558007,0.998825,0.001183,,
7665.559505,1.000793,0.001299,,
7665.561003,0.998856,0.001053,,
7665.5625,0.999266,0.000997,,
7665.563998,0.999606,0.001052,,
7665.565496,1.0011,0.001269,,
7665.567,0.999944,0.001057,,
7665.568492,1.00062,0.001063,,
7665.569989,1.000065,0.001091,,
7665.571487,0.999452,0.00108,,
7665.572979,0.999438,0.001226,,
7665.574483,1.00023,0.001059,,
7665.575981,0.99918,0.001006,,
7665.577479,0.999778,0.001011,,
7665.578976,0.999299,0.00112,,
7665.580474,0.999856,0.001089,,
7665.581972,1.001092,0.001219,,
7665.583468,1.000117,0.001224,,
7665.584968,0.999839,0.001176,,
7665.586466,0.999996,0.001117,,
7665.587963,1.00048,0.001064,,
7665.589456,1.001051,0.00113,,
7665.590959,1.001077,0.001038,,
7665.592457,1.000803,0.000949,,
7665.593955,1.000668,0.001034,,
7665.595454,0.998828,0.001045,,
7665.596945,1.000841,0.00094,,
7665.598448,1.000532,0.001129,,
7665.599946,1.001132,0.001065,,
7665.601444,0.998257,0.001223,,
7665.602941,1.00071,0.001112,,
7665.604453,1.000936,0.001056,,
7665.605937,0.998575,0.001201,,
7665.607436,1.000826,0.001066,,
7665.608933,1.000266,0.001261,,
7665.610431,0.999725,0.001019,,
7665.611929,0.998784,0.001139,,
7665.613427,0.999162,0.00117,,
7665.614924,0.999771,0.001055,,
7665.616422,0.99995,0.001155,,
7665.61792,1.001038,0.001071,,
7665.622128,1.002288,0.001891,,
7665.623623,1.000345,0.002024,,
7665.625121,0.999102,0.001967,,
7665.626618,1.0007,0.001375,,
7665.628117,1.000142,0.001884,,
7665.629614,1.00193,0.001982,,
7665.631112,1.000413,0.002063,,
7665.63261,0.999415,0.001831,,
7665.634108,1.000377,0.00164,,
7665.635606,1.000354,0.001852,,
7665.637103,1.00048,0.001886,,
7665.638601,0.999297,0.002075,,
7665.640099,0.998364,0.001992,,
7665.641597,1.000097,0.002043,,
7665.643095,1.000438,0.00146,,
7665.644595,0.999983,0.001927,,
7665.646082,0.999494,0.001892,,
7665.647588,0.999826,0.001652,,
7665.649086,1.00083,0.001709,,
7665.650584,0.999486,0.001905,,
7665.652081,1.002197,0.001887,,
7665.653579,0.998674,0.001612,,
7665.655077,1.000119,0.001951,,
7665.656575,1.002078,0.001958,,
7665.658074,1.001336,0.002088,,
7665.65957,0.999424,0.001983,,
7665.661068,0.999363,0.00172,,
7665.662569,0.99911,0.001853,,
7665.664064,0.999964,0.001888,,
7665.665568,1.00049,0.002245,,
7665.667059,0.999595,0.001692,,
7665.668551,0.998829,0.001499,,
7665.670047,0.998796,0.001864,,
7665.671553,0.9991,0.001805,,
7665.673052,1.000339,0.001781,,
7665.674549,1.000653,0.001964,,
7665.676046,1.000275,0.001892,,
7665.677544,1.000262,0.001629,,
7665.679042,1.001476,0.001725,,
7665.680548,1.00003,0.001915,,
7665.682038,1.000183,0.001776,,
7665.683535,0.99969,0.001721,,
7665.685033,0.999594,0.001835,,
7665.686531,0.999952,0.002201,,
7665.68803,0.999278,0.002062,,
7665.689527,0.998494,0.001702,,
7665.691025,1.001291,0.00178,,
7665.692522,0.999991,0.002028,,
7665.69402,0.998161,0.0021,,
7665.695519,0.999146,0.00181,,
7665.697016,0.999485,0.002153,,
7665.698514,1.00012,0.001764,,
7665.700011,0.999831,0.001767,,
7665.701519,0.999065,0.001985,,
7665.703006,0.998902,0.001977,,
7665.704505,1.000575,0.001889,,
7665.706003,1.000132,0.001753,,
7665.7075,0.998541,0.002036,,
7665.708998,1.001081,0.001845,,
7665.710509,1.000268,0.001988,,
7665.711994,1.000262,0.001966,,
7665.713492,1.001203,0.001801,,
7665.71499,0.999988,0.001608,,
7665.716487,1.000224,0.001806,,
7665.717986,0.999729,0.00158,,
7665.719483,1.001167,0.001901,,
7665.720981,1.001358,0.001838,,
7665.722479,0.999476,0.001943,,
7665.723976,0.998946,0.00165,,
7665.725475,0.999254,0.002107,,
7665.726972,0.999968,0.001886,,
7665.72847,1.000167,0.001874,,
7665.729968,1.000491,0.001682,,
7665.731466,1.000534,0.001877,,
7665.732964,1.000737,0.001875,,
7665.734461,1.000316,0.001679,,
7665.73597,1.000149,0.001947,,
7665.737457,1.00168,0.00161,,
7665.738955,0.999772,0.001875,,
7665.740453,0.999121,0.001682,,
7665.74195,1.00034,0.001841,,
7665.743448,1.001583,0.00168,,
7665.744946,1.00024,0.001854,,
7665.746444,1.001332,0.002179,,
7665.747943,1.000602,0.002052,,
7665.749439,1.000875,0.001779,,
7665.750937,1.000428,0.001834,,
7665.752435,1.001202,0.001995,,
7665.753933,1.000308,0.001925,,
7665.755432,1.001113,0.001577,,
7665.756929,1.001516,0.001704,,
7665.758426,1.000374,0.002066,,
7665.759924,1.000632,0.002077,,
7665.761422,1.000428,0.002242,,
