         time |     flux | uncertainty
129.443342383 | 401165.0 |     91.5577
129.444023504 | 401093.0 |     91.5518
129.444704626 | 401078.0 |     91.5463
129.445385847 | 401035.0 |     91.5443
129.446066968 | 401200.0 |     91.5623
 129.44674809 | 400924.0 |     91.5327
129.447429211 | 400984.0 |     91.5384
129.448110432 | 401194.0 |     91.5589
129.448791454 | 401130.0 |     91.5539
129.449472575 | 401134.0 |     91.5527
129.450153796 | 401073.0 |     91.5475
129.450834918 | 401170.0 |     91.5723
129.451516039 | 401122.0 |     91.5509
 129.45219726 | 401057.0 |      91.548
129.452878381 | 400878.0 |     91.5283
129.453559503 | 400950.0 |     91.5348
129.454240624 | 401244.0 |     91.5665
129.454921745 | 401053.0 |     91.5443
129.455602867 | 401080.0 |     91.5494
129.456283988 | 401071.0 |      91.547
129.456965209 | 401274.0 |     91.5679
129.457646331 | 401184.0 |     91.5576
129.458327552 | 400996.0 |     91.5399
129.459008673 | 401040.0 |      91.543
129.459689694 | 401146.0 |     91.5542
129.460370816 | 401067.0 |     91.5463
129.461052037 | 401041.0 |     91.5441
129.461733158 | 401186.0 |     91.5607
 129.46241428 | 401281.0 |     91.5676
129.463095501 | 401007.0 |     91.5411
129.463776622 | 401080.0 |     91.5458
129.464457844 | 401128.0 |     91.5531
129.465138865 | 401069.0 |     91.5482
129.465819986 | 401014.0 |     91.5421
129.466501108 | 401132.0 |     91.5534
129.467182329 | 400943.0 |     91.5367
 129.46786345 | 401261.0 |     91.5645
129.468544672 | 401182.0 |     91.5587
129.469225793 | 401089.0 |     91.5493
129.469906914 | 401026.0 |     91.5438
129.470587935 | 401071.0 |     91.5485
129.471269157 | 401167.0 |     91.5564
129.471950278 | 401238.0 |      91.564
129.472631499 | 401217.0 |     91.5611
129.473312621 | 401068.0 |      91.546
129.473993742 | 401216.0 |     91.5612
129.474674863 | 401253.0 |     91.5643
129.475356085 | 401174.0 |     91.5573
129.476037106 | 401057.0 |     91.5459
129.476718227 | 401076.0 |     91.5499
129.477399448 | 401095.0 |      91.548
 129.47808057 | 401170.0 |     91.5587
129.478761691 | 401200.0 |     91.5596
129.479442912 | 401102.0 |     91.5519
129.480124034 | 401154.0 |     91.5556
129.480805155 | 401169.0 |     91.5564
129.481486276 | 401232.0 |     91.5624
129.482167398 | 401120.0 |     91.5538
129.482848519 | 401090.0 |     91.5505
 129.48352964 | 401112.0 |     91.5522
129.484210862 | 400998.0 |     91.5409
129.484891983 | 401224.0 |      91.563
129.485573104 | 401073.0 |     91.5469
129.486254325 | 401073.0 |     91.5496
129.486935447 | 401329.0 |     91.5784
129.487616468 | 400967.0 |     91.5391
129.488297689 | 401110.0 |     91.5521
129.488978811 | 401146.0 |     91.5556
129.489659932 | 401105.0 |     91.5513
129.490341153 | 401272.0 |     91.5685
129.491022275 | 401110.0 |     91.5507
129.491703496 | 401031.0 |     91.5445
129.492384617 | 401180.0 |     91.5602
129.493065639 | 401041.0 |     91.5441
 129.49374676 | 401100.0 |     91.5495
129.494427981 | 401036.0 |     91.5454
129.495109102 | 401134.0 |     91.5536
129.495790224 | 401120.0 |     91.5523
129.496471445 | 400998.0 |     91.5436
129.497152566 | 401209.0 |     91.5619
129.497833788 | 401158.0 |     91.5562
129.498514809 | 401110.0 |     91.5494
 129.49919593 | 401157.0 |     91.5579
129.499877052 | 401058.0 |     91.5474
129.500558273 | 401023.0 |     91.5439
129.501239394 | 401276.0 |     91.5681
129.501920516 | 401113.0 |     91.5523
129.502601737 | 401352.0 |     91.5751
129.503282858 | 401154.0 |     91.5554
129.503963879 | 401142.0 |     91.5549
129.504645101 | 401125.0 |     91.5534
129.505326222 | 401050.0 |     91.5452
129.506007343 | 401018.0 |     91.5418
129.506688565 | 401175.0 |     91.5591
129.507369686 | 401237.0 |      91.563
129.508050807 | 401194.0 |     91.5598
129.508732029 | 401060.0 |     91.5468
 129.50941305 | 401155.0 |     91.5545
129.510094171 | 401092.0 |     91.5518
129.510775292 | 401045.0 |     91.5449
129.511456514 | 401215.0 |     91.5631
129.512137635 | 401051.0 |     91.5449
129.512818756 | 401134.0 |     91.5522
129.513499978 | 400975.0 |     91.5372
129.514181099 | 401170.0 |     91.5562
 129.51486212 | 401111.0 |     91.5502
129.515543342 | 401219.0 |     91.5627
129.516224463 | 401199.0 |     91.5597
129.516905584 | 401063.0 |     91.5474
129.517586806 | 401253.0 |      91.563
129.518267927 | 401132.0 |     91.5537
129.518949048 | 401081.0 |     91.5467
129.519630269 | 401164.0 |     91.5559
129.520311291 | 400918.0 |     91.5327
129.520992412 | 401135.0 |      91.554
129.521673533 | 401012.0 |     91.5415
129.522354755 | 401156.0 |     91.5576
129.523035876 | 401146.0 |     91.5548
129.523717097 | 401273.0 |     91.5678
129.524398219 | 401034.0 |      91.546
 129.52507934 | 401178.0 |     91.5574
129.525760361 | 401124.0 |     91.5543
129.526441582 | 401305.0 |     91.5684
129.527122704 | 401101.0 |     91.5501
129.527803925 | 401133.0 |     91.5537
129.528485046 | 401192.0 |     91.5595
129.529166168 | 401122.0 |     91.5537
129.529847389 | 401171.0 |     91.5544
 129.53052851 | 401251.0 |     91.5637
129.531209531 | 401019.0 |     91.5407
129.531890753 | 401156.0 |     91.5563
129.532571874 | 401206.0 |     91.5588
129.533252995 | 401195.0 |     91.5593
129.533934217 | 401074.0 |     91.5478
129.534615338 | 401070.0 |      91.548
129.535296459 | 401116.0 |     91.5528
129.535977681 | 401119.0 |     91.5516
129.536658702 | 401218.0 |     91.5638
129.537339823 | 401227.0 |     91.5635
129.538020945 | 401116.0 |      91.552
129.538702166 | 401217.0 |     91.5614
129.539383287 | 401119.0 |     91.5502
129.540064408 | 401036.0 |      91.544
 129.54074563 | 401047.0 |     91.5451
129.541426751 | 400956.0 |     91.5343
129.542107772 | 400983.0 |     91.5422
129.542788994 | 401213.0 |     91.5609
129.543470115 | 401088.0 |     91.5491
129.544151236 | 401129.0 |     91.5548
129.544832458 | 401060.0 |     91.5452
129.545513579 | 401009.0 |     91.5414
  129.5461947 | 401035.0 |     91.5447
129.546875921 | 401009.0 |     91.5403
129.547556943 | 401121.0 |     91.5509
129.548238064 | 401070.0 |     91.5469
129.548919185 | 401167.0 |     91.5543
129.549600407 | 401119.0 |     91.5531
129.550281528 | 401024.0 |     91.5441
129.550962649 | 401175.0 |     91.5602
129.551643871 | 401010.0 |     91.5419
129.552324992 | 401186.0 |     91.5585
129.553006013 | 401058.0 |     91.5463
129.553687234 | 401328.0 |     91.5747
129.554368356 | 401127.0 |      91.554
129.555049477 | 401032.0 |      91.545
129.555730698 | 401149.0 |     91.5549
 129.55641182 | 401115.0 |     91.5517
129.557093041 | 401040.0 |     91.5443
129.557774162 | 401141.0 |      91.555
129.558455184 | 401265.0 |     91.5648
129.559136305 | 400903.0 |     91.5308
129.559817526 | 401326.0 |      91.573
129.560498647 | 401195.0 |     91.5604
129.561179869 | 401054.0 |     91.5468
 129.56186099 | 401155.0 |     91.5549
129.562542111 | 401161.0 |     91.5551
129.563223333 | 401074.0 |     91.5478
129.563904454 | 401251.0 |     91.5673
129.564585475 | 401216.0 |     91.5603
129.565266597 | 401310.0 |     91.5712
129.565947818 | 401032.0 |     91.5418
129.566628939 | 401052.0 |     91.5453
 129.56731006 | 401163.0 |     91.5545
129.567991282 | 401143.0 |      91.555
129.568672403 | 401058.0 |     91.5457
129.569353524 | 401314.0 |     91.5694
129.570034646 | 401311.0 |     91.5774
129.570715767 | 401309.0 |     91.5693
129.571396888 | 401172.0 |     91.5604
 129.57207811 | 400962.0 |     91.5353
129.572759231 | 401249.0 |     91.5653
129.573440352 | 400925.0 |     91.5343
129.574121473 | 401040.0 |     91.5435
129.574802695 | 401196.0 |     91.5588
129.575483716 | 401117.0 |     91.5538
129.576164837 | 401168.0 |     91.5556
129.576846059 | 401116.0 |     91.5518
 129.57752718 | 401219.0 |     91.5626
129.578208301 | 400966.0 |       91.54
129.578889523 | 401306.0 |     91.5698
129.579570644 | 401148.0 |     91.5557
129.580251765 | 401244.0 |     91.5651
129.580932886 | 401228.0 |     91.5662
129.581614008 | 401134.0 |     91.5527
129.582295129 | 401124.0 |     91.5519
 129.58297635 | 401102.0 |     91.5499
129.583657472 | 400977.0 |     91.5396
129.584338593 | 401191.0 |     91.5598
129.585019814 | 401171.0 |     91.5564
129.585700935 | 401193.0 |      91.561
129.586381957 | 401026.0 |     91.5454
129.587063178 | 401168.0 |     91.5574
129.587744299 | 401035.0 |     91.5427
129.588425421 | 401117.0 |      91.552
129.589106642 | 401096.0 |     91.5512
129.589787763 | 401077.0 |     91.5467
129.590468985 | 401087.0 |     91.5489
129.591150106 | 401058.0 |      91.543
129.591831127 | 401051.0 |     91.5447
129.592512248 | 401095.0 |     91.5499
 129.59319347 | 401042.0 |      91.543
129.593874591 | 401222.0 |     91.5632
129.594555712 | 400942.0 |     91.5344
129.595236934 | 401169.0 |     91.5578
129.595918055 | 401037.0 |     91.5432
129.596599176 | 401167.0 |     91.5553
129.597280298 | 401149.0 |     91.5573
129.597961419 | 401106.0 |      91.553
 129.59864254 | 401146.0 |     91.5544
129.599323761 | 401186.0 |     91.5597
129.600004883 | 401143.0 |     91.5543
129.600686004 | 401019.0 |     91.5435
129.601367125 | 401152.0 |      91.553
129.602048347 | 401123.0 |     91.5536
129.602729368 | 401121.0 |     91.5508
129.603410489 | 401136.0 |     91.5535
 129.60409171 | 401140.0 |     91.5529
129.604772832 | 401056.0 |     91.5455
129.605453953 | 401174.0 |     91.5577
129.606135174 | 401246.0 |     91.5646
129.606816296 | 401177.0 |     91.5574
129.607497417 | 401008.0 |     91.5438
129.608178538 | 401112.0 |     91.5506
 129.60885966 | 401215.0 |     91.5617
129.609540781 | 401082.0 |     91.5473
129.610221902 | 401137.0 |     91.5518
129.610903123 | 401006.0 |     91.5405
129.611584245 | 401144.0 |      91.554
129.612265466 | 401186.0 |     91.5587
129.612946587 | 401068.0 |     91.5462
129.613627609 | 401110.0 |     91.5508
 129.61430873 | 401095.0 |     91.5492
129.614989951 | 401001.0 |     91.5407
129.615671072 | 400960.0 |     91.5427
129.616352294 | 400972.0 |     91.5374
129.617033415 | 401059.0 |     91.5465
129.617714536 | 401020.0 |     91.5408
129.618395758 | 401210.0 |     91.5604
129.619076779 | 401137.0 |     91.5557
  129.6197579 | 401188.0 |     91.5582
129.620439122 | 401101.0 |       91.55
129.621120243 | 400896.0 |     91.5294
129.621801364 | 401048.0 |     91.5439
129.622482585 | 401077.0 |      91.548
129.623163707 | 401051.0 |     91.5438
129.623844828 | 401266.0 |     91.5673
129.624525849 | 401033.0 |     91.5433
129.625207071 | 401259.0 |     91.5647
129.625888192 | 401131.0 |     91.5519
129.626569313 | 401172.0 |     91.5545
129.627250534 | 401100.0 |     91.5496
129.627931656 | 401252.0 |     91.5663
129.628612777 | 401262.0 |     91.5665
129.629293998 | 401151.0 |     91.5546
 129.62997502 | 401266.0 |     91.5687
129.630656141 | 401142.0 |     91.5548
129.631337362 | 401186.0 |     91.5581
129.632018484 | 401229.0 |     91.5634
129.632699605 | 401058.0 |     91.5439
129.633380826 | 401185.0 |     91.5589
129.634061947 | 401112.0 |     91.5512
129.634743069 | 401231.0 |     91.5626
 129.63542419 | 401176.0 |     91.5568
129.636105311 | 401088.0 |     91.5504
129.636786433 | 401253.0 |     91.5644
129.637467554 | 401023.0 |     91.5441
129.638148775 | 401157.0 |     91.5555
129.638829896 | 401172.0 |     91.5572
129.639511018 | 401388.0 |      91.579
129.640192239 | 401103.0 |     91.5522
 129.64087336 | 401052.0 |     91.5434
129.641554382 | 401106.0 |     91.5497
129.642235603 | 401092.0 |     91.5477
129.642916724 | 401186.0 |     91.5582
129.643597845 | 401169.0 |     91.5562
129.644279067 | 401035.0 |     91.5424
129.644960188 | 401172.0 |     91.5571
129.645641409 | 401032.0 |     91.5445
129.646322531 | 401317.0 |     91.5722
129.647003552 | 400984.0 |     91.5395
129.647684673 | 401232.0 |     91.5624
129.648365894 | 401111.0 |     91.5522
129.649047016 | 401152.0 |     91.5577
129.649728237 | 401161.0 |     91.5569
129.650409358 | 401138.0 |     91.5534
 129.65109048 | 401034.0 |     91.5431
129.651771701 | 401063.0 |     91.5462
129.652452722 | 401187.0 |     91.5584
129.653133844 | 401077.0 |     91.5484
129.653814965 | 401183.0 |     91.5588
129.654496186 | 401172.0 |      91.557
129.655177307 | 400985.0 |     91.5381
129.655858429 | 401263.0 |     91.5669
 129.65653965 | 401127.0 |     91.5579
129.657220771 | 401027.0 |     91.5439
129.657901793 | 401223.0 |     91.5616
129.658583014 | 401200.0 |     91.5584
129.659264135 | 400960.0 |      91.536
129.659945256 | 401078.0 |     91.5492
129.660626478 | 401193.0 |       91.56
129.661307599 | 401266.0 |     91.5655
 129.66198872 | 401172.0 |     91.5559
129.662669842 | 401154.0 |     91.5557
129.663350963 | 401089.0 |     91.5519
129.664032084 | 401195.0 |     91.5571
129.664713205 | 401035.0 |     91.5423
129.665394427 | 401066.0 |     91.5477
129.666075548 | 401004.0 |     91.5396
129.666756669 | 401243.0 |     91.5633
129.667437891 | 401257.0 |     91.5666
129.668119012 | 401135.0 |     91.5572
129.668800033 | 401107.0 |     91.5509
129.669481254 | 401221.0 |     91.5621
129.670162376 | 401124.0 |     91.5496
129.670843497 | 401180.0 |     91.5571
129.671524718 | 401180.0 |     91.5566
 129.67220584 | 401118.0 |     91.5496
129.672886961 | 401084.0 |     91.5507
129.673568182 | 401094.0 |     91.5507
129.674249203 | 400980.0 |      91.539
129.674930325 | 401008.0 |     91.5406
129.675611446 | 401163.0 |     91.5556
129.676292667 | 401168.0 |      91.559
129.676973789 | 401109.0 |     91.5516
 129.67765501 | 401091.0 |     91.5494
129.678336131 | 400902.0 |     91.5301
129.679017352 | 400976.0 |     91.5386
129.679698274 | 401198.0 |     91.5616
129.680379495 | 400920.0 |     91.5317
129.681060616 | 401150.0 |     91.5545
129.681741838 | 401179.0 |      91.559
129.682422959 | 401120.0 |     91.5517
 129.68310408 | 400939.0 |     91.5339
129.683785301 | 401398.0 |     91.5802
129.684466423 | 401036.0 |     91.5446
129.685147444 | 401197.0 |      91.561
129.685828665 | 400959.0 |     91.5366
129.686509787 | 401070.0 |     91.5467
129.687190908 | 401248.0 |     91.5649
129.687872129 | 401201.0 |      91.558
129.688553251 | 401235.0 |     91.5627
129.689234372 | 401220.0 |      91.562
129.689915493 | 401018.0 |     91.5416
129.690596614 | 401046.0 |     91.5438
129.691277736 | 401064.0 |      91.546
129.691958857 | 401064.0 |     91.5461
129.692640078 | 401109.0 |     91.5514
  129.6933212 | 401100.0 |     91.5497
129.694002321 | 401185.0 |     91.5603
129.694683542 | 401174.0 |     91.5568
129.695364663 | 401026.0 |      91.542
129.696045685 | 401109.0 |     91.5491
129.696726906 | 401038.0 |     91.5445
129.697408027 | 401070.0 |     91.5472
129.698089149 | 401006.0 |     91.5405
 129.69877027 | 401263.0 |     91.5657
129.699451491 | 401289.0 |     91.5816
129.700132612 | 401141.0 |     91.5551
129.700813834 | 401060.0 |     91.5457
129.701494855 | 401247.0 |     91.5655
129.702175976 | 401184.0 |       91.56
129.702857098 | 401254.0 |     91.5649
129.703538319 | 401084.0 |     91.5469
 129.70421944 | 401008.0 |     91.5418
129.704900661 | 401115.0 |     91.5508
129.705581783 | 401177.0 |     91.5578
129.706262904 | 401150.0 |     91.5546
129.706943925 | 401103.0 |     91.5507
129.707625147 | 401163.0 |     91.5547
129.708306268 | 401114.0 |     91.5525
129.708987489 | 401141.0 |     91.5552
 129.70966861 | 401213.0 |     91.5614
129.710349732 | 401087.0 |     91.5509
129.711030953 | 401072.0 |      91.547
129.711712074 | 401065.0 |     91.5467
129.712393096 | 401184.0 |      91.558
129.713074217 | 401066.0 |     91.5459
129.713755438 | 401148.0 |      91.554
129.714436559 | 401049.0 |     91.5434
129.715117781 | 401084.0 |      91.548
129.715798902 | 401057.0 |     91.5452
129.716480023 | 401065.0 |     91.5474
129.717161145 | 401160.0 |     91.5548
129.717842366 | 401087.0 |     91.5483
129.718523387 | 401058.0 |     91.5458
129.719204508 | 401002.0 |     91.5412
 129.71988573 | 400967.0 |     91.5357
129.720566851 | 401165.0 |     91.5555
129.721247972 | 401241.0 |     91.5632
129.721929194 | 401181.0 |     91.5571
129.722610315 | 401079.0 |      91.549
129.723291436 | 401004.0 |     91.5398
129.723972557 | 401220.0 |     91.5618
129.724653679 | 401083.0 |     91.5471
  129.7253348 | 400908.0 |     91.5313
129.726015921 | 401042.0 |     91.5439
129.726697142 | 400933.0 |     91.5309
129.727378264 | 401216.0 |     91.5614
129.728059385 | 401148.0 |     91.5532
129.728740606 | 401008.0 |     91.5415
129.729421628 | 400959.0 |     91.5364
129.730102749 | 401254.0 |     91.5632
 129.73078397 | 401156.0 |     91.5556
129.731465091 | 401206.0 |     91.5597
129.732146213 | 401173.0 |      91.555
129.732827434 | 401124.0 |     91.5506
129.733508555 | 401089.0 |     91.5493
129.734189677 | 401043.0 |     91.5439
129.734870798 | 401215.0 |     91.5619
129.735551919 | 401131.0 |     91.5523
129.736233041 | 401230.0 |     91.5615
129.736914262 | 401056.0 |     91.5462
129.737595383 | 401073.0 |     91.5475
129.738276504 | 401098.0 |     91.5477
129.738957726 | 400973.0 |     91.5347
129.739638847 | 401012.0 |     91.5407
129.740319868 | 401161.0 |     91.5528
 129.74100109 | 401282.0 |     91.5684
129.741682211 | 401173.0 |     91.5555
129.742363332 | 401039.0 |     91.5411
129.743044553 | 400919.0 |     91.5315
129.743725675 | 401037.0 |      91.541
129.744406796 | 400987.0 |     91.5369
129.745088017 | 401259.0 |     91.5659
129.745769038 | 401067.0 |     91.5443
 129.74645016 | 401026.0 |     91.5435
129.747131381 | 401086.0 |     91.5484
129.747812502 | 400910.0 |     91.5303
129.748493624 | 401157.0 |     91.5531
129.749174845 | 401182.0 |     91.5574
129.749855966 | 401025.0 |     91.5426
129.750537087 | 401011.0 |     91.5417
129.751218209 | 400999.0 |       91.54
 129.75189933 | 401174.0 |      91.558
129.752580451 | 400824.0 |     91.5233
